edition,edition_id,country_noc,sport,event,medal,gold,silver,bronze,total,year,country
2012 Summer Olympics,54,ITA,Fencing,"Foil, Individual, Women",Silver,0.0,1.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Fencing,"Foil, Individual, Women",Bronze,0.0,0.0,1.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Fencing,"Foil, Team, Men",Gold,1.0,0.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Fencing,"Foil, Team, Women",Gold,1.0,0.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Fencing,"Sabre, Individual, Men",Silver,0.0,1.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Fencing,"Sabre, Team, Men",Bronze,0.0,0.0,1.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Judo,"Half-Lightweight, Women",Bronze,0.0,0.0,1.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Marathon Swimming,"10 kilometres Open Water, Women",Bronze,0.0,0.0,1.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Rhythmic Gymnastics,"Group, Women",Bronze,0.0,0.0,1.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Rowing,"Double Sculls, Men",Silver,0.0,1.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Shooting,"Air Pistol, 10 metres, Men",Silver,0.0,1.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Shooting,"Air Rifle, 10 metres, Men",Silver,0.0,1.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men",Gold,1.0,0.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Shooting,"Trap, Men",Silver,0.0,1.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Shooting,"Trap, Women",Gold,1.0,0.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Taekwondo,"Heavyweight, Men",Gold,1.0,0.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Taekwondo,"Welterweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Volleyball,"Volleyball, Men",Bronze,0.0,0.0,1.0,1.0,2012,Italy
2012 Summer Olympics,54,ITA,Water Polo,"Water Polo, Men",Silver,0.0,1.0,0.0,1.0,2012,Italy
2012 Summer Olympics,54,JAM,Athletics,"100 metres, Men",Gold,1.0,0.0,0.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"100 metres, Men",Silver,0.0,1.0,0.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"100 metres, Women",Gold,1.0,0.0,0.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"100 metres, Women",Bronze,0.0,0.0,1.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"110 metres Hurdles, Men",Bronze,0.0,0.0,1.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"200 metres, Men",Gold,1.0,0.0,0.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"200 metres, Men",Silver,0.0,1.0,0.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"200 metres, Men",Bronze,0.0,0.0,1.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"200 metres, Women",Silver,0.0,1.0,0.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"4 × 100 metres Relay, Men",Gold,1.0,0.0,0.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"4 × 100 metres Relay, Women",Silver,0.0,1.0,0.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"4 × 400 metres Relay, Women",Silver,0.0,1.0,0.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JAM,Athletics,"400 metres Hurdles, Women",Bronze,0.0,0.0,1.0,1.0,2012,Jamaica
2012 Summer Olympics,54,JPN,Archery,"Individual, Men",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Archery,"Team, Women",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Artistic Gymnastics,"Floor Exercise, Men",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Artistic Gymnastics,"Individual All-Around, Men",Gold,1.0,0.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Artistic Gymnastics,"Team All-Around, Men",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Athletics,"Hammer Throw, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Badminton,"Doubles, Women",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Boxing,"Bantamweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Boxing,"Middleweight, Men",Gold,1.0,0.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Fencing,"Foil, Team, Men",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Football,"Football, Women",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Judo,"Extra-Lightweight, Men",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Judo,"Half-Lightweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Judo,"Half-Middleweight, Women",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Judo,"Heavyweight, Women",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Judo,"Lightweight, Men",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Judo,"Lightweight, Women",Gold,1.0,0.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Judo,"Middleweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"100 metres Backstroke, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"100 metres Backstroke, Women",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"100 metres Breaststroke, Women",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"200 metres Backstroke, Men",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"200 metres Breaststroke, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"200 metres Breaststroke, Women",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"200 metres Butterfly, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"200 metres Butterfly, Women",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"4 × 100 metres Medley Relay, Men",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"4 × 100 metres Medley Relay, Women",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Swimming,"400 metres Individual Medley, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Table Tennis,"Team, Women",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Volleyball,"Volleyball, Women",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Weightlifting,"Flyweight, Women",Silver,0.0,1.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Wrestling,"Featherweight, Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Wrestling,"Flyweight, Freestyle, Women",Gold,1.0,0.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Wrestling,"Lightweight, Freestyle, Women",Gold,1.0,0.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Wrestling,"Lightweight, Greco-Roman, Men",Bronze,0.0,0.0,1.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Wrestling,"Middleweight, Freestyle, Women",Gold,1.0,0.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,JPN,Wrestling,"Welterweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,2012,Japan
2012 Summer Olympics,54,KAZ,Athletics,"Triple Jump, Women",Gold,1.0,0.0,0.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Boxing,"Light-Heavyweight, Men",Silver,0.0,1.0,0.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Boxing,"Middleweight, Women",Bronze,0.0,0.0,1.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Boxing,"Super-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Boxing,"Welterweight, Men",Gold,1.0,0.0,0.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Cycling Road,"Road Race, Individual, Men",Gold,1.0,0.0,0.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Weightlifting,"Light-Heavyweight, Women",Bronze,0.0,0.0,1.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Wrestling,"Heavyweight, Freestyle, Women",Bronze,0.0,0.0,1.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Bronze,0.0,0.0,1.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Wrestling,"Super-Heavyweight, Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KAZ,Wrestling,"Welterweight, Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2012,Kazakhstan
2012 Summer Olympics,54,KEN,Athletics,"10,000 metres, Women",Silver,0.0,1.0,0.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"10,000 metres, Women",Bronze,0.0,0.0,1.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"3,000 metres Steeplechase, Men",Bronze,0.0,0.0,1.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"3,000 metres Steeplechase, Men",Gold,1.0,0.0,0.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"3,000 metres Steeplechase, Women",Bronze,0.0,0.0,1.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"5,000 metres, Men",Bronze,0.0,0.0,1.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"5,000 metres, Women",Silver,0.0,1.0,0.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"800 metres, Men",Bronze,0.0,0.0,1.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"800 metres, Men",Gold,1.0,0.0,0.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"800 metres, Women",Bronze,0.0,0.0,1.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"Marathon, Men",Bronze,0.0,0.0,1.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"Marathon, Men",Silver,0.0,1.0,0.0,1.0,2012,Kenya
2012 Summer Olympics,54,KEN,Athletics,"Marathon, Women",Silver,0.0,1.0,0.0,1.0,2012,Kenya
2012 Summer Olympics,54,KOR,Archery,"Individual, Men",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Archery,"Individual, Women",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Archery,"Team, Men",Bronze,0.0,0.0,1.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Archery,"Team, Women",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Artistic Gymnastics,"Horse Vault, Men",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Badminton,"Doubles, Men",Bronze,0.0,0.0,1.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Boxing,"Lightweight, Men",Silver,0.0,1.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Fencing,"Foil, Individual, Men",Bronze,0.0,0.0,1.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Fencing,"Foil, Team, Women",Bronze,0.0,0.0,1.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Fencing,"Sabre, Individual, Women",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Fencing,"Sabre, Team, Men",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Fencing,"Épée, Individual, Men",Bronze,0.0,0.0,1.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Fencing,"Épée, Team, Women",Silver,0.0,1.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Football,"Football, Men",Bronze,0.0,0.0,1.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Judo,"Half-Lightweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Judo,"Half-Middleweight, Men",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Judo,"Middleweight, Men",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Shooting,"Air Pistol, 10 metres, Men",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Shooting,"Free Pistol, 50 metres, Men",Silver,0.0,1.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Shooting,"Free Pistol, 50 metres, Men",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men",Silver,0.0,1.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Shooting,"Sporting Pistol, 25 metres, Women",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Swimming,"200 metres Freestyle, Men",Silver,0.0,1.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Swimming,"400 metres Freestyle, Men",Silver,0.0,1.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Table Tennis,"Team, Men",Silver,0.0,1.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Taekwondo,"Flyweight, Men",Silver,0.0,1.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Taekwondo,"Welterweight, Women",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Weightlifting,"Middle-Heavyweight, Men",Silver,0.0,1.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Weightlifting,"Super-Heavyweight, Women",Bronze,0.0,0.0,1.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KOR,Wrestling,"Welterweight, Greco-Roman, Men",Gold,1.0,0.0,0.0,1.0,2012,Republic of Korea
2012 Summer Olympics,54,KSA,Equestrian Jumping,"Team, Open",Bronze,0.0,0.0,1.0,1.0,2012,Kingdom of Saudi Arabia
2012 Summer Olympics,54,KUW,Shooting,"Trap, Men",Bronze,0.0,0.0,1.0,1.0,2012,Kuwait
2012 Summer Olympics,54,LAT,Beach Volleyball,"Beach Volleyball, Men",Bronze,0.0,0.0,1.0,1.0,2012,Latvia
2012 Summer Olympics,54,LAT,Cycling BMX Racing,"BMX, Men",Gold,1.0,0.0,0.0,1.0,2012,Latvia
2012 Summer Olympics,54,LTU,Athletics,"Heptathlon, Women",Bronze,0.0,0.0,1.0,1.0,2012,Lithuania
2012 Summer Olympics,54,LTU,Boxing,"Lightweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Lithuania
2012 Summer Olympics,54,LTU,Modern Pentathlon,"Individual, Women",Gold,1.0,0.0,0.0,1.0,2012,Lithuania
2012 Summer Olympics,54,LTU,Swimming,"100 metres Breaststroke, Women",Gold,1.0,0.0,0.0,1.0,2012,Lithuania
2012 Summer Olympics,54,LTU,Wrestling,"Middleweight, Greco-Roman, Men",Bronze,0.0,0.0,1.0,1.0,2012,Lithuania
2012 Summer Olympics,54,MAR,Athletics,"1,500 metres, Men",Bronze,0.0,0.0,1.0,1.0,2012,Morocco
2012 Summer Olympics,54,MAS,Badminton,"Singles, Men",Silver,0.0,1.0,0.0,1.0,2012,Malaysia
2012 Summer Olympics,54,MAS,Diving,"Platform, Women",Bronze,0.0,0.0,1.0,1.0,2012,Malaysia
2012 Summer Olympics,54,MEX,Archery,"Individual, Women",Bronze,0.0,0.0,1.0,1.0,2012,Mexico
2012 Summer Olympics,54,MEX,Archery,"Individual, Women",Silver,0.0,1.0,0.0,1.0,2012,Mexico
2012 Summer Olympics,54,MEX,Diving,"Springboard, Women",Bronze,0.0,0.0,1.0,1.0,2012,Mexico
2012 Summer Olympics,54,MEX,Diving,"Synchronized Platform, Men",Silver,0.0,1.0,0.0,1.0,2012,Mexico
2012 Summer Olympics,54,MEX,Diving,"Synchronized Platform, Women",Silver,0.0,1.0,0.0,1.0,2012,Mexico
2012 Summer Olympics,54,MEX,Football,"Football, Men",Gold,1.0,0.0,0.0,1.0,2012,Mexico
2012 Summer Olympics,54,MEX,Taekwondo,"Heavyweight, Women",Bronze,0.0,0.0,1.0,1.0,2012,Mexico
2012 Summer Olympics,54,MEX,Weightlifting,"Middleweight, Women",Bronze,0.0,0.0,1.0,1.0,2012,Mexico
2012 Summer Olympics,54,MGL,Boxing,"Flyweight, Men",Silver,0.0,1.0,0.0,1.0,2012,Mongolia
2012 Summer Olympics,54,MGL,Boxing,"Light-Welterweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Mongolia
2012 Summer Olympics,54,MGL,Judo,"Half-Heavyweight, Men",Silver,0.0,1.0,0.0,1.0,2012,Mongolia
2012 Summer Olympics,54,MGL,Judo,"Lightweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Mongolia
2012 Summer Olympics,54,MGL,Wrestling,"Middleweight, Freestyle, Women",Bronze,0.0,0.0,1.0,1.0,2012,Mongolia
2012 Summer Olympics,54,MNE,Handball,"Handball, Women",Silver,0.0,1.0,0.0,1.0,2012,Montenegro
2012 Summer Olympics,54,NED,Artistic Gymnastics,"Horizontal Bar, Men",Gold,1.0,0.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Cycling BMX Racing,"BMX, Women",Bronze,0.0,0.0,1.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Cycling Road,"Road Race, Individual, Women",Gold,1.0,0.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Cycling Track,"Keirin, Men",Bronze,0.0,0.0,1.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Equestrian Dressage,"Individual, Open",Silver,0.0,1.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Equestrian Dressage,"Team, Open",Bronze,0.0,0.0,1.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Equestrian Jumping,"Individual, Open",Silver,0.0,1.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Equestrian Jumping,"Team, Open",Silver,0.0,1.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Hockey,"Hockey, Men",Silver,0.0,1.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Hockey,"Hockey, Women",Gold,1.0,0.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Judo,"Half-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Judo,"Middleweight, Women",Bronze,0.0,0.0,1.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Rowing,"Eights, Women",Bronze,0.0,0.0,1.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Sailing,"One Person Dinghy, Women",Silver,0.0,1.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Sailing,"Two Person Dinghy, Women",Bronze,0.0,0.0,1.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Sailing,"Windsurfer, Men",Gold,1.0,0.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Swimming,"100 metres Freestyle, Women",Gold,1.0,0.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Swimming,"4 × 100 metres Freestyle Relay, Women",Silver,0.0,1.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Swimming,"50 metres Freestyle, Women",Bronze,0.0,0.0,1.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NED,Swimming,"50 metres Freestyle, Women",Gold,1.0,0.0,0.0,1.0,2012,Netherlands
2012 Summer Olympics,54,NOR,Canoe Sprint,"Kayak Singles, 1,000 metres, Men",Gold,1.0,0.0,0.0,1.0,2012,Norway
2012 Summer Olympics,54,NOR,Cycling Road,"Road Race, Individual, Men",Bronze,0.0,0.0,1.0,1.0,2012,Norway
2012 Summer Olympics,54,NOR,Fencing,"Épée, Individual, Men",Silver,0.0,1.0,0.0,1.0,2012,Norway
2012 Summer Olympics,54,NOR,Handball,"Handball, Women",Gold,1.0,0.0,0.0,1.0,2012,Norway
2012 Summer Olympics,54,NZL,Athletics,"Shot Put, Women",Gold,1.0,0.0,0.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Canoe Sprint,"Kayak Singles, 200 metres, Women",Gold,1.0,0.0,0.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Cycling BMX Racing,"BMX, Women",Silver,0.0,1.0,0.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Cycling Track,"Keirin, Men",Bronze,0.0,0.0,1.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Cycling Track,"Team Pursuit, 4,000 metres, Men",Bronze,0.0,0.0,1.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Equestrian Eventing,"Team, Open",Bronze,0.0,0.0,1.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Rowing,"Coxless Pairs, Men",Gold,1.0,0.0,0.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Rowing,"Coxless Pairs, Women",Bronze,0.0,0.0,1.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Rowing,"Double Sculls, Men",Gold,1.0,0.0,0.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Rowing,"Lightweight Double Sculls, Men",Bronze,0.0,0.0,1.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Rowing,"Single Sculls, Men",Gold,1.0,0.0,0.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Sailing,"Skiff, Men",Silver,0.0,1.0,0.0,1.0,2012,New Zealand
2012 Summer Olympics,54,NZL,Sailing,"Two Person Dinghy, Women",Gold,1.0,0.0,0.0,1.0,2012,New Zealand
2012 Summer Olympics,54,POL,Athletics,"Hammer Throw, Women",Gold,1.0,0.0,0.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Athletics,"Shot Put, Men",Gold,1.0,0.0,0.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Canoe Sprint,"Kayak Doubles, 500 metres, Women",Bronze,0.0,0.0,1.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Rowing,"Double Sculls, Women",Bronze,0.0,0.0,1.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Sailing,"Windsurfer, Men",Bronze,0.0,0.0,1.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Sailing,"Windsurfer, Women",Bronze,0.0,0.0,1.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Shooting,"Air Rifle, 10 metres, Women",Silver,0.0,1.0,0.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Weightlifting,"Heavyweight, Men",Silver,0.0,1.0,0.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Weightlifting,"Light-Heavyweight, Men",Gold,1.0,0.0,0.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Weightlifting,"Middle-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Poland
2012 Summer Olympics,54,POL,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Bronze,0.0,0.0,1.0,1.0,2012,Poland
2012 Summer Olympics,54,POR,Canoe Sprint,"Kayak Doubles, 1,000 metres, Men",Silver,0.0,1.0,0.0,1.0,2012,Portugal
2012 Summer Olympics,54,PRK,Judo,"Half-Lightweight, Women",Gold,1.0,0.0,0.0,1.0,2012,Democratic People's Republic of Korea
2012 Summer Olympics,54,PRK,Weightlifting,"Bantamweight, Men",Gold,1.0,0.0,0.0,1.0,2012,Democratic People's Republic of Korea
2012 Summer Olympics,54,PRK,Weightlifting,"Featherweight, Men",Gold,1.0,0.0,0.0,1.0,2012,Democratic People's Republic of Korea
2012 Summer Olympics,54,PRK,Weightlifting,"Flyweight, Women",Bronze,0.0,0.0,1.0,1.0,2012,Democratic People's Republic of Korea
2012 Summer Olympics,54,PRK,Weightlifting,"Light-Heavyweight, Women",Gold,1.0,0.0,0.0,1.0,2012,Democratic People's Republic of Korea
2012 Summer Olympics,54,PRK,Weightlifting,"Lightweight, Men",Bronze,0.0,0.0,1.0,1.0,2012,Democratic People's Republic of Korea
2012 Summer Olympics,54,PRK,Wrestling,"Featherweight, Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2012,Democratic People's Republic of Korea
2012 Summer Olympics,54,PUR,Athletics,"400 metres Hurdles, Men",Bronze,0.0,0.0,1.0,1.0,2012,Puerto Rico
2012 Summer Olympics,54,PUR,Wrestling,"Light-Heavyweight, Freestyle, Men",Silver,0.0,1.0,0.0,1.0,2012,Puerto Rico
2012 Summer Olympics,54,QAT,Athletics,"High Jump, Men",Silver,0.0,1.0,0.0,1.0,2012,Qatar
2012 Summer Olympics,54,QAT,Shooting,"Skeet, Men",Bronze,0.0,0.0,1.0,1.0,2012,Qatar
2012 Summer Olympics,54,ROU,Artistic Gymnastics,"Floor Exercise, Women",Silver,0.0,1.0,0.0,1.0,2012,Romania
2012 Summer Olympics,54,ROU,Artistic Gymnastics,"Horse Vault, Women",Gold,1.0,0.0,0.0,1.0,2012,Romania
2012 Summer Olympics,54,ROU,Artistic Gymnastics,"Team All-Around, Women",Bronze,0.0,0.0,1.0,1.0,2012,Romania
2012 Summer Olympics,54,ROU,Fencing,"Sabre, Team, Men",Silver,0.0,1.0,0.0,1.0,2012,Romania
2012 Summer Olympics,54,ROU,Judo,"Extra-Lightweight, Women",Silver,0.0,1.0,0.0,1.0,2012,Romania
2012 Summer Olympics,54,ROU,Judo,"Lightweight, Women",Silver,0.0,1.0,0.0,1.0,2012,Romania
2012 Summer Olympics,54,ROU,Shooting,"Air Rifle, 10 metres, Men",Gold,1.0,0.0,0.0,1.0,2012,Romania
